test_name,flakyStatus,assertion-roulette,conditional-test-logic,eager-test,fire-and-forget,indirect-testing,mystery-guest,resource-optimism,test-run-war,numAsserts,numCoveredLines,ExecutionTime,projectSourceLinesCovered,projectSourceClassesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
org.assertj.core.internal.bytes.bytes_assertisstrictlybetween_test.should_pass_if_actual_is_in_range,0,0,0,0,0,1,0,0,0,0,4,0.018,18,13,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.paths.paths_asserthasnoparentraw_test.should_fail_if_actual_has_parent,0,0,0,0,0,1,0,0,0,0,7,2.006,69,34,0,0,1,1,1,1,1,2,3
org.assertj.core.api.shortarray.shortarrayassert_containssubsequence_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,1,0.039,19,13,0,1,1,1,1,1,3,3,0
org.assertj.core.internal.iterables.iterables_assertendswith_test.should_fail_if_sequence_is_bigger_than_actual,0,0,0,0,0,0,0,0,0,0,15,0.011,59,28,0,1,1,1,1,1,2,2,0
org.assertj.core.api.list.listassert_usingelementcomparatoronfields_test.should_have_internal_effects,0,0,0,0,0,1,0,0,0,0,7,0.048,50,32,0,1,1,1,1,1,2,4,0
org.assertj.core.internal.longarrays.longarrays_assertdoesnothaveduplicates_test.should_pass_if_actual_is_empty_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,3,0.009,16,15,0,1,1,1,1,1,1,2,0
org.assertj.core.api.date.dateassert_isinsameyearas_test.should_verify_assertion_with_date_arg_string_following_custom_format,0,0,0,0,0,0,0,0,0,0,4,0.004,21,12,1,1,1,1,1,1,2,2,0
org.assertj.core.api.date.dateassert_hassametimeas_test.should_return_this,0,0,0,0,0,0,0,0,0,1,2,0.001,16,11,1,1,1,1,1,1,2,2,0
org.assertj.core.api.classes.classassert_hasdeclaredfields_test.should_return_this,0,0,0,0,0,0,0,0,0,1,3,2.148,25,19,0,1,1,1,1,1,3,3,0
org.assertj.core.util.sets_newlinkedhashset_test.should_return_new_hashset,0,1,0,0,0,1,0,0,0,2,5,0,16,11,0,1,1,1,1,2,2,2,0
org.assertj.core.internal.shortarrays.shortarrays_assertdoesnotcontain_at_index_test.should_pass_if_index_is_out_of_bounds,0,0,0,0,0,1,0,0,0,0,9,1.51,38,26,0,0,0,1,1,1,1,3,0
org.assertj.core.api.date.dateassert_isafterorequalsto_test.should_verify_assertion_with_date_arg_string_following_custom_format,0,0,0,0,0,0,0,0,0,0,4,0.008,21,12,1,1,1,1,1,1,2,2,0
org.assertj.core.internal.integers.integers_assertnotequal_test.should_pass_if_integers_are_not_equal_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,8,0.011,17,13,0,1,1,1,1,1,1,2,1
org.assertj.core.api.doublearray.doublearrayassert_usingelementcomparator_test.should_return_this,0,0,0,0,0,0,0,0,0,1,5,1.861,29,25,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.objects.objects_assertislenientequalstobyignoringnullfields_test.should_pass_when_some_other_field_is_null_but_not_actual,0,0,0,0,0,1,0,0,0,0,3,0.004,24,18,0,0,0,1,1,1,1,2,0
org.assertj.core.internal.iterables.iterables_asserthaveatleast_test.should_fail_if_condition_is_not_met_enought,0,0,0,0,0,1,0,0,0,0,4,0.144,78,34,0,1,1,1,1,1,2,3,0
org.assertj.core.internal.objectarrays.objectarrays_assertdoesnotcontainanyelementsof_test.should_throw_error_if_given_iterable_is_null,0,0,0,0,0,1,0,0,0,0,4,0.001,21,16,0,0,0,1,1,1,1,2,0
org.assertj.core.internal.iterables.iterables_assertstartswith_test.should_pass_if_actual_starts_with_sequence,0,0,0,0,0,1,0,0,0,0,5,0.003,20,15,0,1,1,1,1,1,2,2,0
org.assertj.core.api.objectarray.objectarrayassert_isnotempty_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,1,0.056,18,11,0,1,1,1,1,1,3,2,0
org.assertj.core.api.assertions_assertthat_inhexadecimal_test.should_assert_signed_long_in_hexadecimal,0,0,0,0,0,1,0,0,0,1,10,0.006,39,27,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.intarrays.intarrays_assertcontainsonlyonce_test.should_fail_if_actual_is_null,0,0,0,0,0,1,0,0,0,0,6,0.06,39,25,0,1,1,1,1,1,1,2,0
org.assertj.core.api.throwable.throwableassert_hasmessageendingwith_test.should_return_this,0,0,0,0,0,0,0,0,0,1,3,1.898,24,19,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.paths.paths_assertstartswithraw_test.should_fail_if_other_is_null,0,1,0,0,0,0,0,0,0,2,2,0.271,30,18,0,1,1,1,1,1,2,2,0
org.assertj.core.api.assertions_assertthat_with_shortarray_test.should_create_assert,0,1,0,0,0,1,0,0,0,2,2,0.002,19,12,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.dates.dates_assertiscloseto_test.should_pass_if_actual_is_close_to_given_date_by_less_than_given_delta_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,3,0.013,13,12,0,1,1,1,1,1,1,2,0
org.assertj.core.api.path.pathassert_hasbinarycontent_test.should_return_this,0,0,0,0,0,0,0,0,0,1,4,2.315,31,22,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.throwables.throwables_asserthasrootcauseexactlyinstanceof_test.should_throw_nullpointerexception_if_given_type_is_null,0,0,0,0,0,1,0,0,0,0,11,1.506,34,22,0,0,0,1,1,1,2,2,0
org.assertj.core.error.shouldhavesamecontent_create_test.should_create_error_message_file_even_if_content_contains_format_specifier,0,0,0,0,0,1,0,0,0,1,12,0.001,37,24,0,1,1,1,1,1,2,3,0
org.assertj.core.api.date.dateassert_isinsameyearas_test.should_verify_assertion_with_date_arg_string_with_default_format,0,0,0,0,0,0,0,0,0,0,2,1.897,33,20,1,1,1,1,1,1,3,2,0
org.assertj.core.internal.maps.maps_assertnotempty_test.should_fail_if_actual_is_null,0,0,0,0,0,1,0,0,0,0,2,0.114,36,21,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.maps.maps_assertcontains_test.should_pass_if_actual_contains_given_entries_in_different_order,0,0,0,0,0,1,0,0,0,0,2,0.002,15,11,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.strings.strings_asserthassamesizeas_with_array_test.should_fail_if_size_of_actual_is_not_equal_to_expected_size,0,0,0,0,0,1,0,0,1,1,5,0.489,55,30,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.standardcomparisonstrategy_areequal_test.should_return_false_if_arrays_of_objects_are_not_equal,0,0,0,0,0,1,0,0,1,1,3,0.001,8,4,0,0,0,0,0,0,0,1,0
org.assertj.core.internal.paths.paths_assertisabsolute_test.should_fail_if_actual_is_null,0,0,0,0,0,1,0,0,0,0,6,1.76,57,33,0,0,1,1,1,1,1,2,0
org.assertj.core.internal.dates.dates_assertisafteryear_test.should_fail_if_actual_is_null_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,5,0.014,36,23,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.dates.dates_assertisbeforeyear_test.should_fail_if_actual_is_not_strictly_before_given_year_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,12,0.002,48,25,0,1,1,1,1,1,1,2,0
org.assertj.core.api.objectarray.objectarrayassert_doesnotcontain_at_index_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,1,0.058,19,13,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.objectarrays.objectarrays_assertendswith_test.should_pass_if_actual_ends_with_sequence,0,0,0,0,0,1,0,0,0,0,5,0.001,17,15,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.floatarrays.floatarrays_assertcontainsonly_test.should_fail_if_array_of_values_to_look_for_is_empty_and_actual_is_not,0,0,0,0,0,1,0,0,0,0,6,0.07,16,13,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.dates.dates_assertisequalwithprecision_test.should_fail_if_hour_fields_differ,0,0,0,0,0,1,0,0,0,0,11,0.017,49,24,0,1,1,1,1,1,3,3,0
org.assertj.core.internal.iterables.iterables_assertdoesnotcontainnull_test.should_pass_if_actual_is_empty_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,8,0.009,19,13,0,1,1,1,1,1,1,2,1
org.assertj.core.error.shouldnotbein_create_test.should_create_error_message,0,0,0,0,0,1,0,0,0,1,6,0.635,37,28,0,1,1,1,1,1,2,3,0
org.assertj.core.internal.floats.floats_assertnotequal_test.should_fail_if_actual_is_null,0,0,0,0,0,1,0,0,0,0,4,0.089,41,26,0,1,1,1,1,1,1,2,1
org.assertj.core.api.comparable.abstractcomparableassert_isgreaterthan_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,1,0.061,21,11,0,1,1,1,1,1,0,2,0
org.assertj.core.api.objectarray.objectarrayassert_flatextracting_with_string_parameter_test.should_throw_illegal_argument_exception_when_extracting_from_null,0,0,0,0,0,1,0,0,0,1,4,0.055,35,19,0,1,1,1,1,1,4,5,0
org.assertj.core.internal.iterables.iterables_asserthassamesizeas_with_iterable_test.should_pass_if_size_of_actual_is_equal_to_expected_size,0,0,0,0,0,1,0,0,0,0,3,0.002,20,14,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.longarrays.longarrays_assertcontains_at_index_test.should_throw_error_if_index_is_out_of_bounds,0,0,0,0,0,1,0,0,0,0,6,0.006,19,15,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.shorts.shorts_assertgreaterthanorequalto_test.should_fail_if_actual_is_null_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,8,0.002,40,24,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.floatarrays.floatarrays_assertcontainsonly_test.should_pass_if_actual_contains_given_values_only_in_different_order,0,0,0,0,0,1,0,0,0,0,5,0.004,21,15,0,1,1,1,1,1,2,2,0
org.assertj.core.util.objects_areequal_test.should_return_are_not_equal_if_second_object_is_null_and_first_is_not,0,0,0,0,0,1,0,0,0,1,2,0,5,3,0,0,0,0,0,0,0,1,0
org.assertj.core.internal.bigdecimals.bigdecimals_assertgreaterthan_test.should_fail_if_actual_is_equal_to_other_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,8,0.015,53,26,0,1,1,1,1,1,1,2,1
org.assertj.core.internal.strings.strings_assertcontainsignoringcase_test.should_fail_if_actual_is_null_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,3,0.008,36,21,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.strings.strings_assertmatches_charsequence_test.should_pass_if_actual_matches_pattern_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,5,0.001,14,10,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.objectarrays.objectarrays_assertcontainsonly_test.should_pass_if_actual_contains_given_values_only_in_different_order_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,4,0.02,22,15,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.booleanarrays.booleanarrays_assertempty_test.should_fail_if_actual_is_not_empty,0,0,0,0,0,1,0,0,0,0,5,0.354,48,23,0,1,1,1,1,1,1,2,0
org.assertj.core.api.short_.shortassert_isequalto_short_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,6,0.057,20,13,0,1,1,1,1,1,2,2,0
org.assertj.core.api.double_.doubleassert_isnan_test.should_return_this,0,0,0,0,0,0,0,0,0,1,7,1.977,29,23,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.objectarrays.objectarrays_assertcontains_at_index_test.should_throw_error_if_index_is_null_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,1,0.001,20,15,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.objectarrays.objectarrays_assertcontainssubsequence_test.should_pass_if_actual_contains_full_sequence_even_if_partial_sequence_is_found_before,0,0,0,0,0,1,0,0,0,0,2,0,19,15,0,1,1,1,1,1,3,3,0
org.assertj.core.api.objectarray.objectarrayassert_extracting_test.should_allow_assertions_on_multiple_extracted_values_from_given_iterable,0,0,0,0,0,1,0,0,1,1,12,0.027,63,32,0,1,1,1,1,1,5,5,0
org.assertj.core.internal.bytearrays.bytearrays_assertcontainsexactly_test.should_pass_if_actual_contains_given_values_exactly_in_different_order_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,14,1.871,68,36,0,1,1,1,1,1,2,3,0
org.assertj.core.internal.objectarrays.objectarrays_asserthave_test.should_fail_if_condition_is_not_met,0,0,0,0,0,1,0,0,0,0,8,2.09,81,42,0,0,1,1,1,1,1,2,0
org.assertj.core.util.files_filenamesin_test.should_throw_error_if_directory_does_not_exist,0,0,0,0,0,1,0,0,0,0,4,0.102,11,7,0,0,0,0,0,0,0,1,0
org.assertj.core.internal.chararrays.chararrays_assertdoesnotcontain_at_index_test.should_fail_if_actual_is_null_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,5,0.008,39,24,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.longs.longs_assertgreaterthan_test.should_fail_if_actual_is_null,0,0,0,0,0,1,0,0,0,0,11,0.104,39,24,0,1,1,1,1,1,1,2,1
org.assertj.core.internal.strings.strings_assertequalsignoringwhitespace_successful_test.should_pass_if_both_strings_are_equal_ignoring_whitespace[7],0,0,0,0,0,0,0,0,0,0,3,0.005,19,9,0,0,1,1,1,1,2,2,0
org.assertj.core.api.bigdecimal.bigdecimalassert_iscloseto_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,5,0.054,24,16,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.strings.strings_assertcontainssequence_test.should_pass_if_actual_contains_sequence,0,0,0,0,0,1,0,0,0,0,1,0,22,11,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.doubles.doubles_assertiscloseto_test.should_fail_if_offset_is_null,0,0,0,0,0,0,0,0,0,0,3,0.001,18,14,0,0,1,1,1,1,1,2,0
org.assertj.core.internal.shortarrays.shortarrays_assertcontainssequence_test.should_fail_if_array_of_values_to_look_for_is_empty_and_actual_is_not_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,6,0.001,16,13,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.inputstreams.inputstreams_assertsamecontentas_test.should_pass_if_inputstreams_have_equal_content,0,0,0,0,0,1,0,0,0,0,9,1.458,40,22,0,1,1,1,1,1,1,2,2
org.assertj.core.internal.bytearrays.bytearrays_assertdoesnotcontain_at_index_test.should_throw_error_if_index_is_null_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,7,0.019,18,14,0,1,1,1,1,1,1,2,0
org.assertj.core.api.iterable.iterableassert_hassamesizeas_with_array_test.should_return_this,0,0,0,0,0,0,0,0,0,1,4,1.715,26,22,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.throwables.throwables_asserthasmessageending_test.should_fail_if_actual_has_message_not_ending_with_expected_description,0,0,0,0,0,1,0,0,0,1,4,0.392,43,20,0,1,1,1,1,1,3,3,0
org.assertj.core.internal.floats.floats_assertequal_test.should_fail_if_floats_are_not_equal_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,10,0.339,47,26,0,1,1,1,1,1,1,2,1
org.assertj.core.api.bigdecimal.bigdecimalassert_isstrictlybetween_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,5,0.043,23,14,0,1,1,1,1,1,3,3,0
org.assertj.core.internal.shortarrays.shortarrays_assertendswith_test.should_fail_if_actual_is_null_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,12,0.002,40,24,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.iterables.iterables_asserthassize_test.should_fail_if_actual_is_null_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,6,0.008,40,22,0,1,1,1,1,1,2,3,0
org.assertj.core.api.assertions_assertthat_with_iterable_test.should_create_assert,0,1,0,0,0,1,0,0,0,2,3,0.001,17,10,0,1,1,1,1,2,2,2,0
org.assertj.core.api.doublearray.doublearrayassert_containsexactly_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,1,0.043,19,13,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.bytes.bytes_assertnotequal_test.should_fail_if_actual_is_null,0,0,0,0,0,1,0,0,0,0,4,0.092,40,24,0,1,1,1,1,1,1,2,0
org.assertj.core.api.shortarray.shortarrayassert_doesnotcontain_at_index_test.should_return_this,0,0,0,0,0,0,0,0,0,1,10,1.993,45,32,0,1,1,1,1,1,3,3,0
org.assertj.core.internal.objects.objects_assertisequaltocomparingonlygivenfields_test.should_fail_when_some_selected_field_values_differ,0,0,0,0,0,1,0,0,0,0,11,0.008,70,32,0,1,1,1,1,1,1,2,0
org.assertj.core.api.classes.classassert_isnotinterface_test.should_return_this,0,0,0,0,0,0,0,0,0,1,3,1.878,25,19,0,1,1,1,1,1,3,3,0
org.assertj.core.internal.comparatorbasedcomparisonstrategy_isgreaterthan_test.verify_that_isgreaterthan_delegates_to_compare_method,0,0,0,0,0,1,0,0,0,0,6,1.491,12,4,0,0,0,0,0,0,1,1,2
org.assertj.core.internal.throwables.throwables_asserthasrootcauseinstanceof_test.should_throw_nullpointerexception_if_given_type_is_null,0,0,0,0,0,1,0,0,0,0,7,1.653,34,22,0,0,0,1,1,1,2,2,0
org.assertj.core.error.shouldbeequal_equals_hashcode_test.should_not_be_equal_to_object_of_different_type,0,0,0,0,0,1,0,0,1,1,1,0.02,3,2,0,0,0,0,0,0,1,2,0
org.assertj.core.api.byte_.byteassert_isstrictlybetween_bytes_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,4,0.088,21,13,0,1,1,1,1,1,3,3,0
org.assertj.core.internal.objectarrays.objectarrays_asserthassamesizeas_with_iterable_test.should_fail_if_actual_size_is_not_equal_to_other_size,0,0,0,0,0,1,0,0,0,1,6,0.386,63,34,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.floatarrays.floatarrays_assertdoesnothaveduplicates_test.should_fail_if_actual_contains_duplicates_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,11,0.02,74,31,0,1,1,1,1,1,1,3,0
org.assertj.core.internal.integers.integers_assertgreaterthanorequalto_test.should_pass_if_actual_is_equal_to_other_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,7,0.006,17,13,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.iterables.iterables_assertcontains_test.should_pass_if_actual_contains_all_given_values,0,0,0,0,0,1,0,0,0,0,5,0,23,15,0,1,1,1,1,1,2,2,0
org.assertj.core.api.intarray.intarrayassert_usingdefaultelementcomparator_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,1,0.016,26,17,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.strings.strings_asserthassamesizeas_with_iterable_test.should_fail_if_size_of_actual_is_not_equal_to_expected_size,0,0,0,0,0,1,0,0,1,1,5,0.401,55,30,0,1,1,1,1,1,2,2,0
org.assertj.core.api.intarray.intarrayassert_usingcomparator_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,1,0.026,22,18,0,1,1,1,1,1,2,3,0
org.assertj.core.internal.doublearrays.doublearrays_assertdoesnotcontain_at_index_test.should_fail_if_actual_is_null_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,7,0.002,39,24,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.shorts.shorts_assertiscloseto_test.should_fail_if_actual_is_null,0,0,0,0,0,1,0,0,0,0,6,0.061,47,26,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.doubles.doubles_assertgreaterthan_test.should_fail_if_actual_is_equal_to_other,0,0,0,0,0,1,0,0,0,0,13,0.018,52,27,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.floats.floats_assertlessthan_test.should_fail_if_actual_is_greater_than_other,0,0,0,0,0,1,0,0,0,0,8,0.412,51,26,0,1,1,1,1,1,1,2,1
org.assertj.core.internal.objectarrays.objectarrays_assertcontains_at_index_test.should_fail_if_actual_is_empty,0,0,0,0,0,1,0,0,0,0,2,0.012,42,25,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.iterables.iterables_assertcontainsnull_test.should_fail_if_actual_is_null_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,9,0.003,40,22,0,1,1,1,1,1,2,3,1
org.assertj.core.internal.iterables.iterables_assertdonothave_test.should_pass_if_each_element_not_satisfies_condition,0,0,0,0,0,1,0,0,0,0,7,0.001,42,23,0,1,1,1,1,1,3,3,1
org.assertj.core.internal.booleanarrays.booleanarrays_assertendswith_test.should_pass_if_actual_and_given_values_are_empty,0,0,0,0,0,1,0,0,0,0,5,0.001,13,9,0,1,1,1,1,1,1,2,1
org.assertj.core.api.byte_.byteassert_isnotpositive_test.should_have_internal_effects,0,0,0,0,0,0,0,0,0,0,4,0.049,20,13,0,1,1,1,1,1,0,2,0
org.assertj.core.internal.dates.dates_assertistoday_test.should_pass_if_actual_is_today_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,7,1.583,39,24,0,0,0,1,1,1,3,3,0
org.assertj.core.internal.iterables.iterables_assertcontainsonly_test.should_fail_if_array_of_values_to_look_for_is_empty_and_actual_is_not,0,0,0,0,0,1,0,0,0,0,1,0.04,18,14,0,1,1,1,1,1,2,2,0
org.assertj.core.api.bddassertions_then_test.then_class,0,0,0,0,0,1,0,0,0,0,1,0.013,15,13,0,1,1,1,1,2,2,3,0
org.assertj.core.internal.iterables.iterables_assertcontainssequence_test.should_fail_if_actual_contains_first_elements_of_sequence_but_not_whole_sequence_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,8,0.017,62,28,0,1,1,1,1,1,2,2,0
org.assertj.core.util.strings_concat_test.should_return_null_if_array_is_null,0,0,0,0,0,1,0,0,0,1,1,0.003,5,3,0,0,0,0,0,0,0,1,0
org.assertj.core.internal.shortarrays.shortarrays_assertdoesnotcontain_at_index_test.should_fail_if_actual_contains_value_at_index,0,0,0,0,0,1,0,0,0,0,15,0.337,57,29,0,1,1,1,1,1,1,2,0
org.assertj.core.api.shortarray.shortarrayassert_containssequence_test.should_return_this,0,0,0,0,0,0,0,0,0,1,5,2.075,27,23,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.shortarrays.shortarrays_assertdoesnotcontain_test.should_pass_if_actual_does_not_contain_given_values,0,0,0,0,0,1,0,0,0,0,4,0.001,20,15,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.longarrays.longarrays_assertstartswith_test.should_fail_if_actual_does_not_start_with_sequence_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,12,0.022,54,27,0,1,1,1,1,1,1,2,0
org.assertj.core.util.dates_dayofmonthof_test.should_throws_nullpointerexception_if_date_parameter_is_null,0,0,0,0,0,1,0,0,0,0,1,0.224,4,2,0,0,0,0,0,0,0,1,0
org.assertj.core.internal.chararrays.chararrays_assertdoesnotcontain_at_index_test.should_pass_if_actual_does_not_contain_value_at_index,0,0,0,0,0,1,0,0,0,0,5,0.01,19,17,0,1,1,1,1,1,1,2,0
org.assertj.core.api.abstract_.abstractassert_isnotsameas_test.should_be_loosely_typed2,0,0,0,0,0,1,0,0,0,1,5,0.001,20,14,0,1,1,1,1,1,2,2,0
org.assertj.core.api.longarray.longarrayassert_containsexactly_test.should_return_this,0,0,0,0,0,0,0,0,0,1,4,1.909,27,23,0,1,1,1,1,1,2,2,0
org.assertj.core.api.condition_as_string_test.should_throw_error_of_description_is_null,0,0,0,0,0,1,0,0,0,0,3,0.182,16,11,0,0,0,0,0,0,1,1,0
org.assertj.core.internal.chararrays.chararrays_assertcontainssequence_test.should_fail_if_actual_contains_first_elements_of_sequence,0,0,0,0,0,1,0,0,0,0,10,0.015,56,27,0,1,1,1,1,1,1,2,0
org.assertj.core.api.bddassertions_then_test.then_long_array,0,0,0,0,0,1,0,0,0,0,2,0.012,27,18,0,1,1,1,1,1,2,3,0
org.assertj.core.internal.bytearrays.bytearrays_assertcontains_at_index_test.should_throw_error_if_index_is_out_of_bounds_whatever_custom_comparison_strategy_is,0,0,0,0,0,1,0,0,0,0,6,0.002,20,15,0,1,1,1,1,1,2,2,0
org.assertj.core.internal.classes.classes_asserthasfields_test.should_pass_if_no_fields_are_expected,0,0,0,0,0,1,0,0,0,0,1,0,11,8,0,1,1,1,1,1,3,3,0
org.assertj.core.api.intarray.intarrayassert_usingcomparator_test.should_return_this,0,0,0,0,0,0,0,0,0,1,4,1.765,29,25,0,1,1,1,1,1,2,3,0
org.assertj.core.internal.integers.integers_assertgreaterthan_test.should_fail_if_actual_is_less_than_other_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,9,0.007,51,26,0,1,1,1,1,1,1,2,1
org.assertj.core.internal.iterables.iterables_assertcontainsnull_test.should_pass_if_actual_contains_null,0,0,0,0,0,1,0,0,0,0,7,0.004,22,14,0,1,1,1,1,1,2,2,1
org.assertj.core.internal.characters.characters_assertequal_test.should_fail_if_actual_is_null_according_to_custom_comparison_strategy,0,0,0,0,0,1,0,0,0,0,5,0.006,38,22,0,1,1,1,1,1,1,2,0
org.assertj.core.internal.objectarrays.objectarrays_assertnullorempty_test.should_fail_if_array_is_not_null_and_is_not_empty,0,0,0,0,0,1,0,0,0,0,4,0.357,52,26,0,0,1,1,1,1,1,2,0
